Packer names: ['MPRESS']
Sample files: ['AccessEnum.exe']
File name: accesschk.exe
Final decision: True, Packer: MPRESS, file_name: Procmon.exe, end-of-unpacking: 0x0048fdaa, predicted-end-of-unpacking: 0x0048fdaa, score: 0.9999999999999999
Packer: MPRESS, file_name: ProduKey.exe, error: Invalid Input
Packer: MPRESS, file_name: PsExec.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x0042789b, predicted-end-of-unpacking: 0x0042789b, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: PsExec.exe, end-of-unpacking: 0x0042789b, predicted-end-of-unpacking: 0x0042789b, score: 0.9999999999999999
Packer: MPRESS, file_name: psfile.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00413c77, predicted-end-of-unpacking: 0x00413c77, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: psfile.exe, end-of-unpacking: 0x00413c77, predicted-end-of-unpacking: 0x00413c77, score: 0.9999999999999999
Packer: MPRESS, file_name: PsGetsid.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00417da7, predicted-end-of-unpacking: 0x00417da7, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: PsGetsid.exe, end-of-unpacking: 0x00417da7, predicted-end-of-unpacking: 0x00417da7, score: 0.9999999999999999
Packer: MPRESS, file_name: PsInfo.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x0041ab63, predicted-end-of-unpacking: 0x0041ab63, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: PsInfo.exe, end-of-unpacking: 0x0041ab63, predicted-end-of-unpacking: 0x0041ab63, score: 0.9999999999999999
Packer: MPRESS, file_name: pskill.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x004169a3, predicted-end-of-unpacking: 0x00447c86, score: 0.9771138885050338
Final decision: False, Packer: MPRESS, file_name: pskill.exe, end-of-unpacking: 0x004169a3, predicted-end-of-unpacking: 0x00447c86, score: 0.9771138885050338
Packer: MPRESS, file_name: pslist.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00418be4, predicted-end-of-unpacking: 0x00418be4, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: pslist.exe, end-of-unpacking: 0x00418be4, predicted-end-of-unpacking: 0x00418be4, score: 0.9999999999999999
Packer: MPRESS, file_name: PsLoggedon.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x004148af, predicted-end-of-unpacking: 0x004148af, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: PsLoggedon.exe, end-of-unpacking: 0x004148af, predicted-end-of-unpacking: 0x004148af, score: 0.9999999999999999
Packer: MPRESS, file_name: psloglist.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00421dc3, predicted-end-of-unpacking: 0x00421dc3, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: psloglist.exe, end-of-unpacking: 0x00421dc3, predicted-end-of-unpacking: 0x00421dc3, score: 0.9999999999999999
Packer: MPRESS, file_name: pspasswd.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00413f15, predicted-end-of-unpacking: 0x00413f15, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: pspasswd.exe, end-of-unpacking: 0x00413f15, predicted-end-of-unpacking: 0x00413f15, score: 0.9999999999999999
Packer: MPRESS, file_name: psping.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x0042399a, predicted-end-of-unpacking: 0x0042399a, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: psping.exe, end-of-unpacking: 0x0042399a, predicted-end-of-unpacking: 0x0042399a, score: 0.9999999999999999
Packer: MPRESS, file_name: PsService.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00419d8a, predicted-end-of-unpacking: 0x00419d8a, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: PsService.exe, end-of-unpacking: 0x00419d8a, predicted-end-of-unpacking: 0x00419d8a, score: 0.9999999999999999
Packer: MPRESS, file_name: psshutdown.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00411b2e, predicted-end-of-unpacking: 0x00411b3d, score: 0.9931592132841699
Final decision: False, Packer: MPRESS, file_name: psshutdown.exe, end-of-unpacking: 0x00411b2e, predicted-end-of-unpacking: 0x00411b3d, score: 0.9931592132841699
Packer: MPRESS, file_name: pssuspend.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00421923, predicted-end-of-unpacking: 0x00421923, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: pssuspend.exe, end-of-unpacking: 0x00421923, predicted-end-of-unpacking: 0x00421923, score: 0.9999999999999999
Packer: MPRESS, file_name: puttytel_32.exe, error: Invalid Input
Packer: MPRESS, file_name: RAMMap.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x0042b89a, predicted-end-of-unpacking: 0x0042b89a, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: RAMMap.exe, end-of-unpacking: 0x0042b89a, predicted-end-of-unpacking: 0x0042b89a, score: 0.9999999999999999
Packer: MPRESS, file_name: RegDelNull.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00412c2c, predicted-end-of-unpacking: 0x00412c2c, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: RegDelNull.exe, end-of-unpacking: 0x00412c2c, predicted-end-of-unpacking: 0x00412c2c, score: 0.9999999999999999
Packer: MPRESS, file_name: RegDllView.exe, error: Invalid Input
Packer: MPRESS, file_name: regjump.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x0040ef15, predicted-end-of-unpacking: 0x0040ef15, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: regjump.exe, end-of-unpacking: 0x0040ef15, predicted-end-of-unpacking: 0x0040ef15, score: 0.9999999999999999
Packer: MPRESS, file_name: ru.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00411e07, predicted-end-of-unpacking: 0x00411e07, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: ru.exe, end-of-unpacking: 0x00411e07, predicted-end-of-unpacking: 0x00411e07, score: 0.9999999999999999
Packer: MPRESS, file_name: sdelete.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00413df4, predicted-end-of-unpacking: 0x00413df4, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: sdelete.exe, end-of-unpacking: 0x00413df4, predicted-end-of-unpacking: 0x00413df4, score: 0.9999999999999999
Packer: MPRESS, file_name: SearchMyFiles.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x004186f1, predicted-end-of-unpacking: 0x004186f1, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: SearchMyFiles.exe, end-of-unpacking: 0x004186f1, predicted-end-of-unpacking: 0x004186f1, score: 0.9999999999999999
Packer: MPRESS, file_name: ShareEnum.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00417cd5, predicted-end-of-unpacking: 0x00417cd5, score: 0.9981715834311962
Final decision: True, Packer: MPRESS, file_name: ShareEnum.exe, end-of-unpacking: 0x00417cd5, predicted-end-of-unpacking: 0x00417cd5, score: 0.9981715834311962
Packer: MPRESS, file_name: ShellRunas.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00411fc3, predicted-end-of-unpacking: 0x00411fc3, score: 0.9942123618564019
Final decision: True, Packer: MPRESS, file_name: ShellRunas.exe, end-of-unpacking: 0x00411fc3, predicted-end-of-unpacking: 0x00411fc3, score: 0.9942123618564019
Packer: MPRESS, file_name: shexview.exe, error: Invalid Input
Packer: MPRESS, file_name: shmnview.exe, error: Invalid Input
Packer: MPRESS, file_name: streams.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00410c17, predicted-end-of-unpacking: 0x00410c17, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: streams.exe, end-of-unpacking: 0x00410c17, predicted-end-of-unpacking: 0x00410c17, score: 0.9999999999999999
Packer: MPRESS, file_name: strings.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00412d97, predicted-end-of-unpacking: 0x00412d97, score: 0.9999999999999999
Final decision: True, Packer: MPRESS, file_name: strings.exe, end-of-unpacking: 0x00412d97, predicted-end-of-unpacking: 0x00412d97, score: 0.9999999999999999
Packer: MPRESS, file_name: sync.exe, sample_file: AccessEnum.exe, end-of-unpacking: 0x00411fde, predicted-end-of-unpacking: 0x00411fde, score: 0.9985093185715783
Final decision: True, Packer: MPRESS, file_name: sync.exe, end-of-unpacking: 0x00411fde, predicted-end-of-unpacking: 0x00411fde, score: 0.9985093185715783
