This experiments try to test code with new format of datasetPacker names: ['aspack']
File name: accesschk.exe
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: whois.exe, end-of-unpacking: a0x00428425ret, predicted-end-of-unpacking: a0x00428425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: psloglist.exe, end-of-unpacking: a0x0042f425ret, predicted-end-of-unpacking: a0x0042f425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Coreinfo.exe, end-of-unpacking: a0x004dc425ret, predicted-end-of-unpacking: a0x004dc425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: ntfsinfo.exe, end-of-unpacking: a0x00423425ret, predicted-end-of-unpacking: a0x00423425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: ComIntRep.exe, end-of-unpacking: a0x0060b425ret, predicted-end-of-unpacking: a0x0060b425ret, score: 0.9999031503157342
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: PsInfo.exe, end-of-unpacking: a0x00455425ret, predicted-end-of-unpacking: a0x00455425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: ru.exe, end-of-unpacking: a0x00424425ret, predicted-end-of-unpacking: a0x00424425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Autologon.exe, end-of-unpacking: a0x00423425ret, predicted-end-of-unpacking: a0x00423425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: efsdump.exe, end-of-unpacking: a0x00424425ret, predicted-end-of-unpacking: a0x00424425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: sync.exe, end-of-unpacking: a0x00425425ret, predicted-end-of-unpacking: a0x00425425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: PsService.exe, end-of-unpacking: a0x00430425ret, predicted-end-of-unpacking: a0x00430425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: hex2dec.exe, end-of-unpacking: a0x00427425ret, predicted-end-of-unpacking: a0x00427425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: ldmdump.exe, end-of-unpacking: a0x00425425ret, predicted-end-of-unpacking: a0x00425425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pipelist.exe, end-of-unpacking: a0x00435425ret, predicted-end-of-unpacking: a0x00435425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: streams.exe, end-of-unpacking: a0x00422425ret, predicted-end-of-unpacking: a0x00422425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: psping.exe, end-of-unpacking: a0x00441425ret, predicted-end-of-unpacking: a0x00441425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pssuspend.exe, end-of-unpacking: a0x00448425ret, predicted-end-of-unpacking: a0x00448425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: logonsessions.exe, end-of-unpacking: a0x00438425ret, predicted-end-of-unpacking: a0x00438425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: psshutdown.exe, end-of-unpacking: a0x00433425ret, predicted-end-of-unpacking: a0x00433425ret, score: 0.9986462058400609
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: OpenedFilesView.exe, end-of-unpacking: a0x0041e425ret, predicted-end-of-unpacking: a0x0041e425ret, score: 0.9999510648419823
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Procmon.exe, end-of-unpacking: a0x00617425ret, predicted-end-of-unpacking: a0x00617425ret, score: 0.9999868045779366
Packer: aspack, file_name: ADInsight.exe, msg: This file is sample file.
Packer: aspack, file_name: Cacheset.exe, msg: This file is sample file.
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pskill.exe, end-of-unpacking: a0x00447425ret, predicted-end-of-unpacking: a0x00447425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: accesschk.exe, end-of-unpacking: a0x004c2425ret, predicted-end-of-unpacking: a0x004c2425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Clockres.exe, end-of-unpacking: a0x00423425ret, predicted-end-of-unpacking: a0x00423425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: LoadOrdC.exe, end-of-unpacking: a0x00432425ret, predicted-end-of-unpacking: a0x00432425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: strings.exe, end-of-unpacking: a0x00426425ret, predicted-end-of-unpacking: a0x00426425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: PsLoggedon.exe, end-of-unpacking: a0x00427425ret, predicted-end-of-unpacking: a0x00427425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: DiskView.exe, end-of-unpacking: a0x00591425ret, predicted-end-of-unpacking: a0x00591425ret, score: 0.9999130047926037
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: dxwebsetup.exe, end-of-unpacking: a0x01049425ret, predicted-end-of-unpacking: a0x01049425ret, score: 0.9999031503157342
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: TaskSchedulerView.exe, end-of-unpacking: a0x0041c425ret, predicted-end-of-unpacking: a0x0041c425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Desktops.exe, end-of-unpacking: a0x00420425ret, predicted-end-of-unpacking: a0x00420425ret, score: 0.9999130047926037
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: adrestore.exe, end-of-unpacking: a0x00425425ret, predicted-end-of-unpacking: a0x00425425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pendmoves.exe, end-of-unpacking: a0x00424425ret, predicted-end-of-unpacking: a0x00424425ret, score: 0.9999868045779366
Packer: aspack, file_name: AccessEnum.exe, msg: This file is sample file.
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pspasswd.exe, end-of-unpacking: a0x00427425ret, predicted-end-of-unpacking: a0x00427425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: FastHash_kr.exe, end-of-unpacking: a0x00479425ret, predicted-end-of-unpacking: a0x00479425ret, score: 0.9994185076191707
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: InstalledPackagesView.exe, end-of-unpacking: a0x00419425ret, predicted-end-of-unpacking: a0x00419425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: sdelete.exe, end-of-unpacking: a0x00428425ret, predicted-end-of-unpacking: a0x00428425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: SearchMyFiles.exe, end-of-unpacking: a0x00428425ret, predicted-end-of-unpacking: a0x00428425ret, score: 0.9999510648419823
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Diskmon.exe, end-of-unpacking: a0x0043b425ret, predicted-end-of-unpacking: a0x0043b425ret, score: 0.9999130047926037
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Bginfo.exe, end-of-unpacking: a0x006ec425ret, predicted-end-of-unpacking: a0x006ec425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: du.exe, end-of-unpacking: a0x0042b425ret, predicted-end-of-unpacking: a0x0042b425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: FindLinks.exe, end-of-unpacking: a0x00425425ret, predicted-end-of-unpacking: a0x00425425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: handle.exe, end-of-unpacking: a0x00474425ret, predicted-end-of-unpacking: a0x00474425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: vmmap.exe, end-of-unpacking: a0x00540425ret, predicted-end-of-unpacking: a0x00540425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: pslist.exe, end-of-unpacking: a0x0042d425ret, predicted-end-of-unpacking: a0x0042d425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: LoadOrd.exe, end-of-unpacking: a0x0042a425ret, predicted-end-of-unpacking: a0x0042a425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Hash.exe, end-of-unpacking: a0x00412425ret, predicted-end-of-unpacking: a0x00412425ret, score: 0.9994561136486297
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: notmyfault.exe, end-of-unpacking: a0x0043d425ret, predicted-end-of-unpacking: a0x0043d425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: Volumeid.exe, end-of-unpacking: a0x0043a425ret, predicted-end-of-unpacking: a0x0043a425ret, score: 0.9999868045779366
Final decision: True, Packer: aspack, packer_identification: aspack, file_name: ctrl2cap.exe, end-of-unpacking: a0x00424425ret, predicted-end-of-unpacking: a0x00424425ret, score: 0.9999868045779366
