This experiments intergrate end-of-unpacking sequence to improve the accuracyPacker names: ['MPRESS']
Sample files: ['AccessEnum.exe']
File name: accesschk.exe
Packer: MPRESS, file_name: ComIntRep.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004bc1efjmp_0x0042800a, predicted-end-of-unpacking: a0x004bc1efjmp_0x0042800a, score: 1.0
Final decision: True, Packer: MPRESS, file_name: ComIntRep.exe, end-of-unpacking: a0x004bc1efjmp_0x0042800a, predicted-end-of-unpacking: a0x004bc1efjmp_0x0042800a, score: 1.0
Packer: MPRESS, file_name: Contig.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00428953jmp_0x407f58, predicted-end-of-unpacking: a0x00428953jmp_0x407f58, score: 1.0
Final decision: True, Packer: MPRESS, file_name: Contig.exe, end-of-unpacking: a0x00428953jmp_0x407f58, predicted-end-of-unpacking: a0x00428953jmp_0x407f58, score: 1.0
Packer: MPRESS, file_name: Coreinfo.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004179bejmp_0x00407474, predicted-end-of-unpacking: a0x004179bejmp_0x00407474, score: 1.0
Final decision: True, Packer: MPRESS, file_name: Coreinfo.exe, end-of-unpacking: a0x004179bejmp_0x00407474, predicted-end-of-unpacking: a0x004179bejmp_0x00407474, score: 1.0
Packer: MPRESS, file_name: ctrl2cap.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00405e5fjmp_0x0040221a, predicted-end-of-unpacking: a0x00405e5fjmp_0x0040221a, score: 1.0
Final decision: True, Packer: MPRESS, file_name: ctrl2cap.exe, end-of-unpacking: a0x00405e5fjmp_0x0040221a, predicted-end-of-unpacking: a0x00405e5fjmp_0x0040221a, score: 1.0
Packer: MPRESS, file_name: Dbgview.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0043387bjmp_0x415757, predicted-end-of-unpacking: a0x0043387bjmp_0x415757, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: Dbgview.exe, end-of-unpacking: a0x0043387bjmp_0x415757, predicted-end-of-unpacking: a0x0043387bjmp_0x415757, score: 0.9998843543926934
Packer: MPRESS, file_name: Desktops.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00411d1ajmp_0x4046c6, predicted-end-of-unpacking: a0x00411d1ajmp_0x4046c6, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: Desktops.exe, end-of-unpacking: a0x00411d1ajmp_0x4046c6, predicted-end-of-unpacking: a0x00411d1ajmp_0x4046c6, score: 0.9998843543926934
Packer: MPRESS, file_name: disk2vhd.exe, error: Dot file not exist
Packer: MPRESS, file_name: diskext.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00411e80jmp_0x40480c, predicted-end-of-unpacking: a0x00411e80jmp_0x40480c, score: 1.0
Final decision: True, Packer: MPRESS, file_name: diskext.exe, end-of-unpacking: a0x00411e80jmp_0x40480c, predicted-end-of-unpacking: a0x00411e80jmp_0x40480c, score: 1.0
Packer: MPRESS, file_name: Diskmon.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041351djmp_0x40b4b8, predicted-end-of-unpacking: a0x0041351djmp_0x40b4b8, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: Diskmon.exe, end-of-unpacking: a0x0041351djmp_0x40b4b8, predicted-end-of-unpacking: a0x0041351djmp_0x40b4b8, score: 0.9998843543926934
Packer: MPRESS, file_name: DiskView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00433596jmp_0x0040c983, predicted-end-of-unpacking: a0x00433596jmp_0x0040c983, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: DiskView.exe, end-of-unpacking: a0x00433596jmp_0x0040c983, predicted-end-of-unpacking: a0x00433596jmp_0x0040c983, score: 0.9998843543926934
Packer: MPRESS, file_name: DriverView.exe, error: Invalid Input
Packer: MPRESS, file_name: du.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041596cjmp_0x4068c9, predicted-end-of-unpacking: a0x0041596cjmp_0x4068c9, score: 1.0
Final decision: True, Packer: MPRESS, file_name: du.exe, end-of-unpacking: a0x0041596cjmp_0x4068c9, predicted-end-of-unpacking: a0x0041596cjmp_0x4068c9, score: 1.0
Packer: MPRESS, file_name: dxwebsetup.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x01009624jmp_0x01005a5e, predicted-end-of-unpacking: a0x01009624jmp_0x01005a5e, score: 0.999935941886333
Final decision: True, Packer: MPRESS, file_name: dxwebsetup.exe, end-of-unpacking: a0x01009624jmp_0x01005a5e, predicted-end-of-unpacking: a0x01009624jmp_0x01005a5e, score: 0.999935941886333
Packer: MPRESS, file_name: efsdump.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00405dcejmp_0x00402138, predicted-end-of-unpacking: a0x00405dcejmp_0x00402138, score: 0.999935941886333
Final decision: True, Packer: MPRESS, file_name: efsdump.exe, end-of-unpacking: a0x00405dcejmp_0x00402138, predicted-end-of-unpacking: a0x00405dcejmp_0x00402138, score: 0.999935941886333
Packer: MPRESS, file_name: ESEDatabaseView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004103e8jmp_0x40feea, predicted-end-of-unpacking: a0x004103e8jmp_0x40feea, score: 0.999935941886333
Final decision: True, Packer: MPRESS, file_name: ESEDatabaseView.exe, end-of-unpacking: a0x004103e8jmp_0x40feea, predicted-end-of-unpacking: a0x004103e8jmp_0x40feea, score: 0.999935941886333
Packer: MPRESS, file_name: EventLogChannelsView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0040ea2cjmp_0x40e52e, predicted-end-of-unpacking: a0x0040ea2cjmp_0x40e52e, score: 1.0
Final decision: True, Packer: MPRESS, file_name: EventLogChannelsView.exe, end-of-unpacking: a0x0040ea2cjmp_0x40e52e, predicted-end-of-unpacking: a0x0040ea2cjmp_0x40e52e, score: 1.0
Packer: MPRESS, file_name: FastHash_kr.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00453d47jmp_0x41dffa, predicted-end-of-unpacking: a0x00453d47jmp_0x41dffa, score: 0.9993820743645299
Final decision: True, Packer: MPRESS, file_name: FastHash_kr.exe, end-of-unpacking: a0x00453d47jmp_0x41dffa, predicted-end-of-unpacking: a0x00453d47jmp_0x41dffa, score: 0.9993820743645299
Packer: MPRESS, file_name: FileTypesMan.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00410f99jmp_0x4109f0, predicted-end-of-unpacking: a0x00410f99jmp_0x4109f0, score: 0.999935941886333
Final decision: True, Packer: MPRESS, file_name: FileTypesMan.exe, end-of-unpacking: a0x00410f99jmp_0x4109f0, predicted-end-of-unpacking: a0x00410f99jmp_0x4109f0, score: 0.999935941886333
Packer: MPRESS, file_name: FindLinks.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00412af2jmp_0x404c99, predicted-end-of-unpacking: a0x00412af2jmp_0x404c99, score: 1.0
Final decision: True, Packer: MPRESS, file_name: FindLinks.exe, end-of-unpacking: a0x00412af2jmp_0x404c99, predicted-end-of-unpacking: a0x00412af2jmp_0x404c99, score: 1.0
Packer: MPRESS, file_name: FolderTimeUpdate.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0040c877jmp_0x40c3a6, predicted-end-of-unpacking: a0x0040c877jmp_0x40c3a6, score: 0.9998775174384422
Final decision: True, Packer: MPRESS, file_name: FolderTimeUpdate.exe, end-of-unpacking: a0x0040c877jmp_0x40c3a6, predicted-end-of-unpacking: a0x0040c877jmp_0x40c3a6, score: 0.9998775174384422
Packer: MPRESS, file_name: FullEventLogView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041183ajmp_0x411228, predicted-end-of-unpacking: a0x0041183ajmp_0x411228, score: 1.0
Final decision: True, Packer: MPRESS, file_name: FullEventLogView.exe, end-of-unpacking: a0x0041183ajmp_0x411228, predicted-end-of-unpacking: a0x0041183ajmp_0x411228, score: 1.0
Packer: MPRESS, file_name: geek.exe, error: Dot file not exist
Packer: MPRESS, file_name: grepWin-1.9.0_portable.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004c9e6djmp_0x46db4b, predicted-end-of-unpacking: a0x004c9e6djmp_0x46db4b, score: 1.0
Final decision: True, Packer: MPRESS, file_name: grepWin-1.9.0_portable.exe, end-of-unpacking: a0x004c9e6djmp_0x46db4b, predicted-end-of-unpacking: a0x004c9e6djmp_0x46db4b, score: 1.0
Packer: MPRESS, file_name: handle.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00416f47jmp_0x00407336, predicted-end-of-unpacking: a0x00416f47jmp_0x00407336, score: 1.0
Final decision: True, Packer: MPRESS, file_name: handle.exe, end-of-unpacking: a0x00416f47jmp_0x00407336, predicted-end-of-unpacking: a0x00416f47jmp_0x00407336, score: 1.0
Packer: MPRESS, file_name: HashCalc.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00466146jmp_0x411e58, predicted-end-of-unpacking: a0x00466146jmp_0x411e58, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: HashCalc.exe, end-of-unpacking: a0x00466146jmp_0x411e58, predicted-end-of-unpacking: a0x00466146jmp_0x411e58, score: 0.9998843543926934
Packer: MPRESS, file_name: Hash.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00405d46jmp_0x40532c, predicted-end-of-unpacking: a0x00405d46jmp_0x40532c, score: 0.9998775174384422
Final decision: True, Packer: MPRESS, file_name: Hash.exe, end-of-unpacking: a0x00405d46jmp_0x40532c, predicted-end-of-unpacking: a0x00405d46jmp_0x40532c, score: 0.9998775174384422
Packer: MPRESS, file_name: hex2dec.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00413a49jmp_0x4047af, predicted-end-of-unpacking: a0x00413a49jmp_0x4047af, score: 1.0
Final decision: True, Packer: MPRESS, file_name: hex2dec.exe, end-of-unpacking: a0x00413a49jmp_0x4047af, predicted-end-of-unpacking: a0x00413a49jmp_0x4047af, score: 1.0
Packer: MPRESS, file_name: HWMonitorPro_x32.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00529e2fjmp_0x4cb60b, predicted-end-of-unpacking: a0x00529e2fjmp_0x4cb60b, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: HWMonitorPro_x32.exe, end-of-unpacking: a0x00529e2fjmp_0x4cb60b, predicted-end-of-unpacking: a0x00529e2fjmp_0x4cb60b, score: 0.9998843543926934
Packer: MPRESS, file_name: InstalledPackagesView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0040d905jmp_0x40d42a, predicted-end-of-unpacking: a0x0040d905jmp_0x40d42a, score: 1.0
Final decision: True, Packer: MPRESS, file_name: InstalledPackagesView.exe, end-of-unpacking: a0x0040d905jmp_0x40d42a, predicted-end-of-unpacking: a0x0040d905jmp_0x40d42a, score: 1.0
Packer: MPRESS, file_name: junction.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00422b65jmp_0x4064ac, predicted-end-of-unpacking: a0x00422b65jmp_0x4064ac, score: 1.0
Final decision: True, Packer: MPRESS, file_name: junction.exe, end-of-unpacking: a0x00422b65jmp_0x4064ac, predicted-end-of-unpacking: a0x00422b65jmp_0x4064ac, score: 1.0
Packer: MPRESS, file_name: LastActivityView.exe, error: Invalid Input
Packer: MPRESS, file_name: ldmdump.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004077d3jmp_0x00403024, predicted-end-of-unpacking: a0x004077d3jmp_0x00403024, score: 0.9999216053994643
Final decision: True, Packer: MPRESS, file_name: ldmdump.exe, end-of-unpacking: a0x004077d3jmp_0x00403024, predicted-end-of-unpacking: a0x004077d3jmp_0x00403024, score: 0.9999216053994643
Packer: MPRESS, file_name: Listdlls.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041cb59jmp_0x00409666, predicted-end-of-unpacking: a0x0041cb59jmp_0x00409666, score: 1.0
Final decision: True, Packer: MPRESS, file_name: Listdlls.exe, end-of-unpacking: a0x0041cb59jmp_0x00409666, predicted-end-of-unpacking: a0x0041cb59jmp_0x00409666, score: 1.0
Packer: MPRESS, file_name: livekd.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004247f3jmp_0x00409663, predicted-end-of-unpacking: a0x004247f3jmp_0x00409663, score: 1.0
Final decision: True, Packer: MPRESS, file_name: livekd.exe, end-of-unpacking: a0x004247f3jmp_0x00409663, predicted-end-of-unpacking: a0x004247f3jmp_0x00409663, score: 1.0
Packer: MPRESS, file_name: LoadOrdC.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00417f69jmp_0x404de2, predicted-end-of-unpacking: a0x00417f69jmp_0x404de2, score: 1.0
Final decision: True, Packer: MPRESS, file_name: LoadOrdC.exe, end-of-unpacking: a0x00417f69jmp_0x404de2, predicted-end-of-unpacking: a0x00417f69jmp_0x404de2, score: 1.0
Packer: MPRESS, file_name: LoadOrd.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00410c07jmp_0x404e14, predicted-end-of-unpacking: a0x00410c07jmp_0x404e14, score: 1.0
Final decision: True, Packer: MPRESS, file_name: LoadOrd.exe, end-of-unpacking: a0x00410c07jmp_0x404e14, predicted-end-of-unpacking: a0x00410c07jmp_0x404e14, score: 1.0
Packer: MPRESS, file_name: logonsessions.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00414ae3jmp_0x00405f5b, predicted-end-of-unpacking: a0x00414ae3jmp_0x00405f5b, score: 1.0
Final decision: True, Packer: MPRESS, file_name: logonsessions.exe, end-of-unpacking: a0x00414ae3jmp_0x00405f5b, predicted-end-of-unpacking: a0x00414ae3jmp_0x00405f5b, score: 1.0
Packer: MPRESS, file_name: MailbirdInstaller.exe, error: Dot file not exist
Packer: MPRESS, file_name: movefile.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00410f57jmp_0x403f4b, predicted-end-of-unpacking: a0x00410f57jmp_0x403f4b, score: 1.0
Final decision: True, Packer: MPRESS, file_name: movefile.exe, end-of-unpacking: a0x00410f57jmp_0x403f4b, predicted-end-of-unpacking: a0x00410f57jmp_0x403f4b, score: 1.0
Packer: MPRESS, file_name: notmyfaultc.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00414cdbjmp_0x405810, predicted-end-of-unpacking: a0x00414cdbjmp_0x405810, score: 1.0
Final decision: True, Packer: MPRESS, file_name: notmyfaultc.exe, end-of-unpacking: a0x00414cdbjmp_0x405810, predicted-end-of-unpacking: a0x00414cdbjmp_0x405810, score: 1.0
Packer: MPRESS, file_name: notmyfault.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00412837jmp_0x404f25, predicted-end-of-unpacking: a0x00412837jmp_0x404f25, score: 1.0
Final decision: True, Packer: MPRESS, file_name: notmyfault.exe, end-of-unpacking: a0x00412837jmp_0x404f25, predicted-end-of-unpacking: a0x00412837jmp_0x404f25, score: 1.0
Packer: MPRESS, file_name: ntfsinfo.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00411ebejmp_0x4046af, predicted-end-of-unpacking: a0x00411ebejmp_0x4046af, score: 1.0
Final decision: True, Packer: MPRESS, file_name: ntfsinfo.exe, end-of-unpacking: a0x00411ebejmp_0x4046af, predicted-end-of-unpacking: a0x00411ebejmp_0x4046af, score: 1.0
Packer: MPRESS, file_name: OpenedFilesView.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00412d4bjmp_0x40fc10, predicted-end-of-unpacking: a0x00412d4bjmp_0x40fc10, score: 1.0
Final decision: True, Packer: MPRESS, file_name: OpenedFilesView.exe, end-of-unpacking: a0x00412d4bjmp_0x40fc10, predicted-end-of-unpacking: a0x00412d4bjmp_0x40fc10, score: 1.0
Packer: MPRESS, file_name: PAGEANT_32.EXE, error: Invalid Input
Packer: MPRESS, file_name: pagedfrg.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0040b16ejmp_0x00403d50, predicted-end-of-unpacking: a0x0040b16ejmp_0x00403d50, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pagedfrg.exe, end-of-unpacking: a0x0040b16ejmp_0x00403d50, predicted-end-of-unpacking: a0x0040b16ejmp_0x00403d50, score: 1.0
Packer: MPRESS, file_name: pendmoves.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00411a2ajmp_0x404452, predicted-end-of-unpacking: a0x00411a2ajmp_0x404452, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pendmoves.exe, end-of-unpacking: a0x00411a2ajmp_0x404452, predicted-end-of-unpacking: a0x00411a2ajmp_0x404452, score: 1.0
Packer: MPRESS, file_name: PEview.exe, error: Dot file not exist
Packer: MPRESS, file_name: pipelist.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00422e9ejmp_0x40550b, predicted-end-of-unpacking: a0x00422e9ejmp_0x40550b, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pipelist.exe, end-of-unpacking: a0x00422e9ejmp_0x40550b, predicted-end-of-unpacking: a0x00422e9ejmp_0x40550b, score: 1.0
Packer: MPRESS, file_name: PortableWinCDEmu-4.0.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041d70cjmp_0x0041216a, predicted-end-of-unpacking: a0x0041d70cjmp_0x0041216a, score: 1.0
Final decision: True, Packer: MPRESS, file_name: PortableWinCDEmu-4.0.exe, end-of-unpacking: a0x0041d70cjmp_0x0041216a, predicted-end-of-unpacking: a0x0041d70cjmp_0x0041216a, score: 1.0
Packer: MPRESS, file_name: portmon.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00431ad5jmp_0x413b0e, predicted-end-of-unpacking: a0x00431ad5jmp_0x413b0e, score: 0.9998843543926934
Final decision: True, Packer: MPRESS, file_name: portmon.exe, end-of-unpacking: a0x00431ad5jmp_0x413b0e, predicted-end-of-unpacking: a0x00431ad5jmp_0x413b0e, score: 0.9998843543926934
Packer: MPRESS, file_name: procdump.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00429ec8jmp_0x004171e7, predicted-end-of-unpacking: a0x00429ec8jmp_0x004171e7, score: 1.0
Final decision: True, Packer: MPRESS, file_name: procdump.exe, end-of-unpacking: a0x00429ec8jmp_0x004171e7, predicted-end-of-unpacking: a0x00429ec8jmp_0x004171e7, score: 1.0
Packer: MPRESS, file_name: Procmon.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0048fdaajmp_0x004755cb, predicted-end-of-unpacking: a0x0048fdaajmp_0x004755cb, score: 1.0
Final decision: True, Packer: MPRESS, file_name: Procmon.exe, end-of-unpacking: a0x0048fdaajmp_0x004755cb, predicted-end-of-unpacking: a0x0048fdaajmp_0x004755cb, score: 1.0
Packer: MPRESS, file_name: ProduKey.exe, error: Invalid Input
Packer: MPRESS, file_name: psfile.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00413c77jmp_0x4054a0, predicted-end-of-unpacking: a0x00413c77jmp_0x4054a0, score: 1.0
Final decision: True, Packer: MPRESS, file_name: psfile.exe, end-of-unpacking: a0x00413c77jmp_0x4054a0, predicted-end-of-unpacking: a0x00413c77jmp_0x4054a0, score: 1.0
Packer: MPRESS, file_name: PsGetsid.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00417da7jmp_0x407ecb, predicted-end-of-unpacking: a0x00417da7jmp_0x407ecb, score: 1.0
Final decision: True, Packer: MPRESS, file_name: PsGetsid.exe, end-of-unpacking: a0x00417da7jmp_0x407ecb, predicted-end-of-unpacking: a0x00417da7jmp_0x407ecb, score: 1.0
Packer: MPRESS, file_name: PsInfo.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0041ab63jmp_0x40a0cf, predicted-end-of-unpacking: a0x0041ab63jmp_0x40a0cf, score: 1.0
Final decision: True, Packer: MPRESS, file_name: PsInfo.exe, end-of-unpacking: a0x0041ab63jmp_0x40a0cf, predicted-end-of-unpacking: a0x0041ab63jmp_0x40a0cf, score: 1.0
Packer: MPRESS, file_name: pskill.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004169a3jmp_0x40763e, predicted-end-of-unpacking: a0x004169a3jmp_0x40763e, score: 0.9925052144968405
Final decision: True, Packer: MPRESS, file_name: pskill.exe, end-of-unpacking: a0x004169a3jmp_0x40763e, predicted-end-of-unpacking: a0x004169a3jmp_0x40763e, score: 0.9925052144968405
Packer: MPRESS, file_name: pslist.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00418be4jmp_0x409bbe, predicted-end-of-unpacking: a0x00418be4jmp_0x409bbe, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pslist.exe, end-of-unpacking: a0x00418be4jmp_0x409bbe, predicted-end-of-unpacking: a0x00418be4jmp_0x409bbe, score: 1.0
Packer: MPRESS, file_name: PsLoggedon.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x004148afjmp_0x405926, predicted-end-of-unpacking: a0x004148afjmp_0x405926, score: 1.0
Final decision: True, Packer: MPRESS, file_name: PsLoggedon.exe, end-of-unpacking: a0x004148afjmp_0x405926, predicted-end-of-unpacking: a0x004148afjmp_0x405926, score: 1.0
Packer: MPRESS, file_name: psloglist.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00421dc3jmp_0x409955, predicted-end-of-unpacking: a0x00421dc3jmp_0x409955, score: 1.0
Final decision: True, Packer: MPRESS, file_name: psloglist.exe, end-of-unpacking: a0x00421dc3jmp_0x409955, predicted-end-of-unpacking: a0x00421dc3jmp_0x409955, score: 1.0
Packer: MPRESS, file_name: pspasswd.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00413f15jmp_0x405be3, predicted-end-of-unpacking: a0x00413f15jmp_0x405be3, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pspasswd.exe, end-of-unpacking: a0x00413f15jmp_0x405be3, predicted-end-of-unpacking: a0x00413f15jmp_0x405be3, score: 1.0
Packer: MPRESS, file_name: psping.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x0042399ajmp_0x4115cc, predicted-end-of-unpacking: a0x0042399ajmp_0x4115cc, score: 1.0
Final decision: True, Packer: MPRESS, file_name: psping.exe, end-of-unpacking: a0x0042399ajmp_0x4115cc, predicted-end-of-unpacking: a0x0042399ajmp_0x4115cc, score: 1.0
Packer: MPRESS, file_name: PsService.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00419d8ajmp_0x407f52, predicted-end-of-unpacking: a0x00419d8ajmp_0x407f52, score: 1.0
Final decision: True, Packer: MPRESS, file_name: PsService.exe, end-of-unpacking: a0x00419d8ajmp_0x407f52, predicted-end-of-unpacking: a0x00419d8ajmp_0x407f52, score: 1.0
Packer: MPRESS, file_name: psshutdown.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00411b2ejmp_0x40677f, predicted-end-of-unpacking: a0x00411b2ejmp_0x40677f, score: 0.9984866337632967
Final decision: True, Packer: MPRESS, file_name: psshutdown.exe, end-of-unpacking: a0x00411b2ejmp_0x40677f, predicted-end-of-unpacking: a0x00411b2ejmp_0x40677f, score: 0.9984866337632967
Packer: MPRESS, file_name: pssuspend.exe, sample_file: AccessEnum.exe, end-of-unpacking: a0x00421923jmp_0x4074fe, predicted-end-of-unpacking: a0x00421923jmp_0x4074fe, score: 1.0
Final decision: True, Packer: MPRESS, file_name: pssuspend.exe, end-of-unpacking: a0x00421923jmp_0x4074fe, predicted-end-of-unpacking: a0x00421923jmp_0x4074fe, score: 1.0
